+----------------------------------+-------------------------+-------+------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------+
|               name               |           host          |  port |                  alias                   |                                                                    script                                                                   |
|           ioc-cxi-cam4           |       ioc-cxi-cam4      | 30001 |           Camera4 SC1-1 SC1-4            |                                 /reg/g/pcds/epics/ioc/cxi/unixCam/R3.4.25/build/iocBoot/ioc-cxi-cam4/st.cmd                                 |
|           ioc-cxi-cam5           |       ioc-cxi-cam5      | 30001 |           Camera5 SC1-2 SC1-3            |                         /reg/g/pcds/package/epics/3.14-dev/ioc/cxi/unixCam/R3.6.3/build/iocBoot/ioc-cxi-cam5/st.cmd                         |
|         ioc-cxi-cryoPump         |       ioc-cxi-usr1      | 30108 |         zz - Cryo Pump (unused)          |                                 /reg/g/pcds/epics/ioc/common/cryoPump/R1.1.0/iocBoot/ioc-cxi-cryoPump/st.cmd                                |
|         ioc-cxi-csArcD50         |     ioc-cxi-protura2    | 30141 |              zz - DS2 csArc              |                              /reg/g/pcds/epics/ioc/common/detector-ctrl/R3.2.5/iocBoot/ioc-cxi-csArcD50/st.cmd                              |
|         ioc-cxi-cspadPV          |       ioc-cxi-qadc      | 34121 |             MISC - CSPAD PVs             |                            /reg/g/pcds/epics-dev/pennebak/git/cxi/pvNotepad/build/iocBoot/ioc-cxi-cspadPV/st.cmd                            |
|           ioc-cxi-ctrl           |       ioc-cxi-mot1      | 30002 |           Control (obsolete?)            |                                     /reg/g/pcds/epics/ioc/cxi/control/R0.2.0/iocBoot/ioc-cxi-ctrl/st.cmd                                    |
|           ioc-cxi-d50            |       ioc-cxi-dg1       | 30102 |            DS2 CSPAD Control             |                                 /reg/g/pcds/epics/ioc/common/detector-ctrl/R3.2.3/iocBoot/ioc-cxi-d50/st.cmd                                |
|         ioc-cxi-d50-140k         |     ioc-cxi-protura2    | 30140 |           zz - DS2 140k Cspad            |                              /reg/g/pcds/epics/ioc/common/detector-ctrl/R2.2.2/iocBoot/ioc-cxi-d50-140k/st.cmd                              |
|         ioc-cxi-d50-epix         |     ioc-cxi-protura2    | 30203 |              zz - D50 Epix               |                              /reg/g/pcds/epics/ioc/common/detector-ctrl/R3.1.6/iocBoot/ioc-cxi-d50-epix/st.cmd                              |
|        ioc-cxi-d50-epix02        |     ioc-cxi-protura2    | 30202 |             zz - D50 Epix02              |                             /reg/g/pcds/epics/ioc/common/detector-ctrl/R3.2.3/iocBoot/ioc-cxi-d50-epix02/st.cmd                             |
|           ioc-cxi-d51            |     ioc-cxi-protura1    | 30101 |                DS1 Cspad                 |                                 /reg/g/pcds/epics/ioc/common/detector-ctrl/R3.2.3/iocBoot/ioc-cxi-d51/st.cmd                                |
|         ioc-cxi-d51-140k         |     ioc-cxi-protura1    | 30141 |              DS1 140k Cspad              |                              /reg/g/pcds/epics/ioc/common/detector-ctrl/R2.2.2/iocBoot/ioc-cxi-d51-140k/st.cmd                              |
|         ioc-cxi-d51-epix         |      daq-cxi-pgp04      | 30001 |                DS1 Epixes                |                              /reg/g/pcds/epics-dev/pennebak/git/cxi/epix/build/iocBoot/ioc-cxi-d51-epix/st.cmd                              |
|        ioc-cxi-delaygen1         |      ioc-cxi-misc1      | 30645 |    zz - Laser DG645 Delay Generator 1    |                                  /reg/g/pcds/epics/ioc/cxi/dg/R1.0.0/build/iocBoot/ioc-cxi-delaygen1/st.cmd                                 |
|        ioc-cxi-delaygen2         |      ioc-cxi-misc1      | 30646 |    zz - Laser DG645 Delay Generator 2    |                                  /reg/g/pcds/epics/ioc/cxi/dg/R1.0.0/build/iocBoot/ioc-cxi-delaygen2/st.cmd                                 |
